,time,train_loss,train_acc,test_loss,test_acc
0,0.14757299423217773,37.402235242616136,0.6266666666666667,49.004792048096895,0.48
1,0.285430908203125,34.331862761478085,0.6466666666666666,47.47469095674888,0.5133333333333333
2,0.42162084579467773,33.04871185297071,0.6633333333333333,46.27326410728267,0.5
3,0.5570788383483887,32.27993429676957,0.6833333333333333,45.3735962991652,0.5133333333333333
4,0.6967301368713379,31.70987539085076,0.7033333333333334,44.71513766239561,0.5133333333333333
5,0.94576096534729,31.2469217858997,0.7,44.15442588863907,0.5233333333333333
6,1.103219985961914,30.813229527846833,0.7,43.624782962757294,0.5233333333333333
7,1.2394521236419678,30.379983301532818,0.7066666666666667,43.11738629007187,0.52
8,1.3764598369598389,29.923717805149828,0.7133333333333334,42.607069952557914,0.53
9,1.5135610103607178,29.458049847073028,0.7233333333333334,42.090777992746,0.53
10,1.6491680145263672,28.982355404178033,0.73,41.575015656750494,0.5333333333333333
11,1.7850301265716553,28.502264811202195,0.7333333333333333,41.04903739179475,0.54
12,1.923187017440796,28.03183479161853,0.74,40.55129869514081,0.5533333333333333
13,2.06059193611145,27.58880724808209,0.7433333333333333,40.154135384432635,0.5566666666666666
14,2.201314926147461,27.198426994362528,0.7466666666666667,39.85718015016097,0.57
15,2.3350062370300293,26.84289524365073,0.75,39.60729769141239,0.57
16,2.471846103668213,26.51279058915921,0.7533333333333333,39.37833584300427,0.5766666666666667
17,2.608901023864746,26.203153481559273,0.7633333333333333,39.16526818989765,0.58
18,2.745572090148926,25.910474326688043,0.77,38.96818157246377,0.5833333333333334
19,2.882460117340088,25.632097839856236,0.77,38.78662939366804,0.58
20,3.0183799266815186,25.356620179670852,0.7766666666666666,38.61855427113531,0.5833333333333334
21,3.1550769805908203,25.026864451897204,0.7866666666666666,38.35209206249735,0.5766666666666667
22,3.2906320095062256,24.754253532669683,0.7933333333333333,38.11815687519079,0.5766666666666667
23,3.426619052886963,24.494970984917845,0.8,37.940558768196574,0.59
