,time,train_loss,train_acc,test_loss,test_acc
0,0.4345669746398926,59.16452076937964,0.53,68.83212461453613,0.47
1,0.857647180557251,58.2185889862443,0.53,67.76212898586732,0.47
2,1.2821681499481201,57.41797665308445,0.53,66.65206882483528,0.47333333333333333
3,1.7050230503082275,56.81890472084011,0.54,66.02902594069297,0.48
4,2.1282920837402344,56.308579124189414,0.5466666666666666,65.5279025256026,0.4866666666666667
5,2.551131248474121,55.50360363714999,0.5566666666666666,64.91663968125725,0.4866666666666667
6,2.97491717338562,54.382107981345385,0.5566666666666666,63.90906478502553,0.49
7,3.3995041847229004,53.31899377094854,0.56,62.87968446913163,0.49
8,3.8230020999908447,52.41014529300157,0.5633333333333334,62.02049459298227,0.49333333333333335
9,4.245105266571045,51.917407788468154,0.5733333333333334,61.45345962645153,0.5
10,4.668067216873169,50.685066865031025,0.58,60.47512966752619,0.5
11,5.090849161148071,50.01133793103391,0.59,59.97599801866217,0.5066666666666667
12,5.515069007873535,49.428526548812066,0.59,59.23949646234317,0.52
13,5.937664031982422,48.611859168234695,0.59,58.36851866320049,0.52
14,6.362006187438965,48.05168924144169,0.5966666666666667,57.501263357532174,0.5233333333333333
15,6.7855119705200195,47.49395069882652,0.6,56.8457386120819,0.5333333333333333
16,7.209650993347168,46.94132498384557,0.6066666666666667,56.2658285984163,0.5333333333333333
17,7.633779048919678,46.30375182111892,0.6133333333333333,55.687459465226965,0.54
18,8.057244062423706,45.727601411671316,0.6166666666666667,55.22331092262494,0.5466666666666666
19,8.481874942779541,45.56476590291287,0.6233333333333333,54.955651789254695,0.5466666666666666
20,8.906098127365112,46.271256892777394,0.6233333333333333,55.684116843156474,0.5466666666666666
21,9.330733060836792,45.28914997577976,0.6433333333333333,54.728385025483306,0.5566666666666666
22,9.753950119018555,44.017017836301875,0.6433333333333333,53.729338430573684,0.5566666666666666
23,10.181795120239258,43.99157162280153,0.64,52.54647464250465,0.57
24,10.605191946029663,42.520916497274335,0.6566666666666666,51.384396892302775,0.5933333333333334
25,11.028649091720581,42.06357709307984,0.6633333333333333,51.01686398678362,0.5966666666666667
26,11.451112031936646,42.02785467099042,0.6666666666666666,50.50013827020422,0.5966666666666667
27,11.874345064163208,41.10920880763205,0.67,50.26514025020757,0.6033333333333334
28,12.297478199005127,41.62991271093187,0.67,50.426725552348444,0.6033333333333334
29,12.720273971557617,41.48087947839268,0.67,50.64952346712441,0.5966666666666667
30,13.143271923065186,41.04507173972456,0.67,50.318650234432454,0.6066666666666667
31,13.566733121871948,39.47960623056939,0.69,49.340834039673,0.62
32,13.989175081253052,41.61100206867181,0.6666666666666666,50.078164190828225,0.6066666666666667
33,14.413313150405884,40.49494058735361,0.6766666666666666,50.00172367329149,0.61
34,14.836603164672852,37.839450147574254,0.6966666666666667,48.43903646701582,0.6133333333333333
35,15.259975910186768,41.37922609723906,0.6733333333333333,49.03532163515402,0.62
36,15.68522596359253,38.15114923950275,0.6933333333333334,47.329464882004324,0.6233333333333333
37,16.109451055526733,36.957817356218584,0.71,46.7560661765379,0.6166666666666667
38,16.534337043762207,36.594102346287826,0.7133333333333334,46.031180698828976,0.6233333333333333
39,16.958362102508545,36.341584382588586,0.7066666666666667,46.123016273259715,0.62
40,17.383333206176758,39.39638948625297,0.6933333333333334,47.344761445210956,0.63
41,17.80866312980652,37.450316455725,0.7,46.36565688519063,0.6333333333333333
42,18.232497215270996,37.85205121495495,0.6866666666666666,46.60506766743339,0.6266666666666667
43,18.65658211708069,35.30860367538775,0.7133333333333334,45.54766490577726,0.63
44,19.080490112304688,36.20362138214902,0.6966666666666667,45.56693441406558,0.63
45,19.50462532043457,33.82669169785969,0.73,45.088451598662,0.6266666666666667
46,19.92901301383972,34.3091281442882,0.7166666666666667,44.65796421462459,0.63
47,20.357650995254517,36.33764674773873,0.7033333333333334,46.04197173240524,0.6366666666666667
48,20.77971625328064,33.66351891559125,0.72,44.83421794825708,0.64
49,21.202397108078003,34.11801149175928,0.71,44.9776785186699,0.6366666666666667
50,21.627411127090454,33.5165310780821,0.7233333333333334,44.01278979934848,0.6466666666666666
51,22.051488161087036,32.19136435928298,0.7366666666666667,43.977488601273194,0.6433333333333333
52,22.475632190704346,32.291477282086525,0.73,43.911165922885736,0.6433333333333333
53,22.89829421043396,32.63016230945476,0.73,44.359298892150676,0.6366666666666667
54,23.322184085845947,32.5154331673999,0.7233333333333334,44.432978525813205,0.6333333333333333
