,time,train_loss,train_acc,test_loss,test_acc
0,0.43492603302001953,53.813646578722135,0.5333333333333333,62.127648913704846,0.4633333333333333
1,0.858781099319458,46.92957947911958,0.5433333333333333,54.50768215225629,0.44333333333333336
2,1.2836310863494873,44.127358009563686,0.54,51.24719345253702,0.45
3,1.7085521221160889,42.55597315288311,0.5366666666666666,49.926005829779825,0.45666666666666667
4,2.131201982498169,41.55618266008275,0.5733333333333334,49.29074980172886,0.48
5,2.5546700954437256,39.50591655738842,0.5866666666666667,48.03475204627563,0.48333333333333334
6,2.9770700931549072,35.225223829820465,0.5933333333333334,45.09326950607178,0.48
7,3.3992550373077393,34.308478369846064,0.5933333333333334,44.69902558965928,0.4766666666666667
8,3.821277141571045,33.89704147034346,0.6033333333333334,44.20193650460083,0.49
9,4.243612051010132,33.328114715651644,0.6066666666666667,43.97025896506564,0.49
10,4.665942907333374,32.7658717139207,0.6166666666666667,43.68526606209631,0.49333333333333335
11,5.088425874710083,32.249233837950875,0.6266666666666667,43.41115891555935,0.49666666666666665
12,5.512125253677368,31.815312199921973,0.6433333333333333,43.1548075659071,0.5
13,5.933995008468628,31.403045654036827,0.6566666666666666,42.8607258295734,0.5
14,6.356680870056152,30.995213684754173,0.6566666666666666,42.557236829433705,0.5166666666666667
15,6.779278993606567,30.60171486574193,0.6666666666666666,42.256499467705225,0.5166666666666667
16,7.202477931976318,30.183988215428656,0.67,42.04695060786185,0.5266666666666666
17,7.624342918395996,29.803275977457268,0.67,41.78013240496216,0.53
18,8.047965049743652,29.47383578162363,0.6833333333333333,41.48313098658997,0.55
19,8.472531080245972,29.155524949418965,0.7,41.16777071674427,0.5566666666666666
20,8.895691871643066,28.83899329096878,0.7033333333333334,40.82212365101947,0.5633333333333334
21,9.31818699836731,28.54342798585086,0.7066666666666667,40.572250767120735,0.5666666666666667
22,9.740570068359375,28.262467265537683,0.7233333333333334,40.36258616590533,0.5666666666666667
23,10.166786909103394,27.988220136688312,0.7233333333333334,40.14371472217681,0.5666666666666667
24,10.590993165969849,27.720994944257647,0.7233333333333334,39.93228343467197,0.57
25,11.014029026031494,27.459010320250528,0.7233333333333334,39.7239349492602,0.5666666666666667
26,11.438431024551392,27.203728882312653,0.7233333333333334,39.518299177822705,0.57
27,11.862526178359985,26.956360703375864,0.7333333333333333,39.314123407577405,0.57
28,12.286564111709595,26.71610658754189,0.7333333333333333,39.115612609457926,0.5733333333333334
29,12.709217071533203,26.489483559816833,0.7366666666666667,38.93076339347955,0.58
30,13.131603956222534,26.27295798777732,0.74,38.75570775276875,0.5866666666666667
31,13.555510997772217,26.069376125078552,0.7333333333333333,38.59355744225261,0.59
32,13.978554010391235,25.869832870902922,0.74,38.43692651112695,0.5933333333333334
33,14.402409076690674,25.676228266085374,0.74,38.282302911168884,0.6
34,14.825607061386108,25.48515564305522,0.7433333333333333,38.1334299582171,0.6033333333333334
35,15.248284101486206,25.29280497798743,0.7433333333333333,37.98474271672099,0.6
36,15.671772003173828,25.103469162228528,0.7433333333333333,37.842242881783584,0.6033333333333334
37,16.094865083694458,24.909574094991278,0.7433333333333333,37.71183886832169,0.6033333333333334
38,16.51829504966736,24.716364790288978,0.7433333333333333,37.586957736538245,0.6066666666666667
39,16.94044518470764,24.533116081197083,0.7433333333333333,37.46281125509141,0.6133333333333333
40,17.364269018173218,24.359262859713184,0.7466666666666667,37.33354157776218,0.6133333333333333
41,17.787976264953613,24.186159779626585,0.7566666666666667,37.20243288681031,0.6166666666666667
42,18.212585926055908,24.01177982019118,0.76,37.07342471542248,0.62
43,18.636090993881226,23.872412297096492,0.7733333333333333,36.99971887545123,0.6233333333333333
44,19.059033155441284,23.73200151986671,0.7733333333333333,36.912176282870966,0.6233333333333333
45,19.48224711418152,23.59459500800644,0.7766666666666666,36.83015506341919,0.6233333333333333
46,19.906920194625854,23.492010575801167,0.7766666666666666,36.75950871950504,0.6266666666666667
47,20.33318591117859,23.330316407287196,0.7766666666666666,36.653612653838145,0.63
48,20.75688910484314,23.156629157249412,0.7833333333333333,36.53961715656768,0.6366666666666667
49,21.18051290512085,22.98885955258618,0.7866666666666666,36.42730133398843,0.6366666666666667
50,21.60363006591797,22.826966423498586,0.7866666666666666,36.311677138802835,0.64
51,22.027342081069946,22.671430697004755,0.7833333333333333,36.19962263798958,0.6433333333333333
52,22.45201802253723,22.521918445536567,0.79,36.09323450931494,0.6433333333333333
53,22.876471042633057,22.377874470461805,0.7966666666666666,35.991225748058596,0.64
54,23.30005693435669,22.240034580594585,0.8,35.893370544468574,0.64
55,23.723289966583252,22.101757807265614,0.8,35.800050788212,0.6433333333333333
56,24.145439863204956,21.966983783107285,0.8,35.71095620462591,0.64
57,24.569578886032104,21.834133824429568,0.8,35.62330037599309,0.6466666666666666
58,24.99199104309082,21.700097572518278,0.8,35.53954043956231,0.6466666666666666
59,25.414241075515747,21.565258452432005,0.8033333333333333,35.46118142283266,0.6466666666666666
60,25.836395978927612,21.42622408595957,0.8033333333333333,35.37962376402757,0.6433333333333333
61,26.2589750289917,21.280577617939098,0.8033333333333333,35.278321752038664,0.6433333333333333
62,26.682480096817017,21.124727826727078,0.8033333333333333,35.17101230256058,0.64
63,27.104716062545776,20.973625312731556,0.8033333333333333,35.066929176301855,0.6433333333333333
64,27.527041912078857,20.834890187842134,0.8066666666666666,34.97800411328879,0.6433333333333333
65,27.95034694671631,20.69866763907005,0.8066666666666666,34.89965588185075,0.64
66,28.373117208480835,20.565620542656404,0.81,34.827434987583004,0.64
67,28.795607089996338,20.441863209549044,0.81,34.75856321106145,0.64
68,29.21841597557068,20.321236442618794,0.81,34.69883103409175,0.64
69,29.640627145767212,20.21041580117984,0.81,34.64357308300264,0.6433333333333333
70,30.06683897972107,20.102255385766725,0.8133333333333334,34.59236897006167,0.6466666666666666
71,30.4891939163208,19.995132484045893,0.8166666666666667,34.540068386100685,0.6466666666666666
72,30.911816835403442,19.890868656847072,0.8166666666666667,34.48320080199951,0.6433333333333333
73,31.33608388900757,19.78862662404819,0.81,34.422959815622235,0.6433333333333333
74,31.759323120117188,19.68793354714953,0.81,34.366121594476944,0.64
75,32.182032108306885,19.58885231149519,0.81,34.31065973235624,0.6366666666666667
76,32.60571599006653,19.491228264909292,0.81,34.25421650187942,0.6366666666666667
77,33.029253005981445,19.39444279775685,0.8133333333333334,34.1977761071405,0.64
78,33.45129418373108,19.297046948043096,0.8133333333333334,34.13928572528777,0.64
79,33.87470507621765,19.19890377844294,0.8166666666666667,34.07788158830034,0.64
80,34.29824900627136,19.098994366256242,0.82,34.01690008994385,0.64
81,34.721848011016846,18.99803884325062,0.82,33.95914238989717,0.64
82,35.14508891105652,18.898002285316867,0.8233333333333334,33.90362156043228,0.6466666666666666
83,35.56834697723389,18.803068808569332,0.8233333333333334,33.850955853009005,0.6466666666666666
84,35.992348194122314,18.71403856532814,0.8233333333333334,33.80110940982885,0.65
85,36.41358208656311,18.628766369975313,0.8233333333333334,33.751344964753656,0.6533333333333333
86,36.83633613586426,18.54463421491491,0.8266666666666667,33.70136781669167,0.6533333333333333
87,37.259979009628296,18.461295588022963,0.8233333333333334,33.65127273157278,0.6533333333333333
88,37.68144607543945,18.37905020759067,0.8233333333333334,33.60139261310771,0.6533333333333333
89,38.104926109313965,18.299158097648636,0.83,33.55133451804309,0.6533333333333333
90,38.52885699272156,18.220716457038545,0.83,33.50064628318057,0.6533333333333333
