,time,train_loss,train_acc,test_loss,test_acc
0,0.5858261585235596,62.61381113974554,0.53,70.98168910876008,0.47
1,1.0141379833221436,60.373204501624606,0.53,68.85799507520028,0.47
2,1.4432430267333984,59.73169311225114,0.53,68.29065047867472,0.47
3,1.8671200275421143,58.155377126752974,0.53,66.94619035833468,0.47
4,2.2935400009155273,56.676480128227624,0.53,65.18894899314101,0.47
5,2.7184200286865234,55.47783307456963,0.53,64.09028268203717,0.47
6,3.142794132232666,53.85222803670683,0.5366666666666666,62.667820946128565,0.4766666666666667
7,3.5655879974365234,52.02861792261058,0.5533333333333333,61.00922485107146,0.4866666666666667
8,3.989906072616577,50.15931272193418,0.57,59.46448856499529,0.49333333333333335
9,4.414630889892578,48.98524159693198,0.5733333333333334,58.11868092956902,0.49666666666666665
10,4.838963031768799,47.95421506361151,0.5866666666666667,56.94820408293324,0.5066666666666667
11,5.264171123504639,47.04616908707722,0.5866666666666667,55.92919309082162,0.51
12,5.690129041671753,45.91027235520766,0.5966666666666667,54.63513271452512,0.52
13,6.116620063781738,45.2105287456998,0.6066666666666667,53.843525051813955,0.53
14,6.542649030685425,44.31823435116928,0.6066666666666667,52.804783339579764,0.55
15,6.9659740924835205,43.08255374355582,0.6166666666666667,51.73863496981988,0.55
16,7.3894829750061035,42.63932106562064,0.63,51.29004636837827,0.5666666666666667
17,7.814495086669922,41.91422080689589,0.64,50.807220788944946,0.5666666666666667
18,8.238905906677246,41.225150825766676,0.6466666666666666,50.14467266049553,0.57
19,8.664919137954712,40.523252604894054,0.6466666666666666,49.54349675131052,0.5733333333333334
20,9.091171979904175,39.703880230608625,0.6466666666666666,48.92134701167911,0.5766666666666667
21,9.517231941223145,38.945019736458455,0.6566666666666666,48.342492597214374,0.5766666666666667
22,9.943068981170654,38.51605745581263,0.6633333333333333,47.955631485409874,0.59
23,10.367130994796753,37.811634785194954,0.67,47.52023474394133,0.59
24,10.791313886642456,37.08426817585768,0.6766666666666666,47.02732362181632,0.5966666666666667
25,11.21544599533081,36.77767541415669,0.6733333333333333,46.708481581033425,0.5933333333333334
26,11.6405189037323,36.2732442628138,0.68,46.372673982588665,0.6166666666666667
27,12.065706014633179,36.8119939110216,0.6666666666666666,46.580547359907975,0.61
28,12.492084980010986,35.214373944567235,0.69,45.641977487641114,0.6266666666666667
29,12.916878938674927,36.20364298902632,0.6766666666666666,46.36524336701838,0.6066666666666667
30,13.341706037521362,34.5384961415577,0.7033333333333334,45.04352886298019,0.6233333333333333
31,13.766063928604126,33.02507059494529,0.7166666666666667,43.321499502167356,0.64
32,14.189515113830566,33.3062415519637,0.71,43.18121489694358,0.6333333333333333
33,14.614445209503174,32.82692220645198,0.71,44.10917707193794,0.6233333333333333
34,15.038949966430664,31.989860001258037,0.7233333333333334,43.72198726084765,0.63
35,15.463127136230469,31.177585640543303,0.7166666666666667,42.49577279998561,0.6266666666666667
36,15.888952016830444,31.78558490814408,0.7133333333333334,43.427576632894166,0.62
37,16.316097021102905,30.81573833206103,0.7266666666666667,41.89834094935984,0.6333333333333333
38,16.742480993270874,30.463888490980434,0.73,42.13452934108078,0.63
39,17.167927026748657,30.031340977013286,0.74,42.17609046380345,0.64
40,17.59282422065735,30.532057950305187,0.7266666666666667,42.49534583036122,0.64
41,18.01749610900879,30.312050200770926,0.7233333333333334,42.33159048601854,0.6466666666666666
42,18.44254493713379,30.82216609840359,0.73,41.53490179557549,0.6466666666666666
43,18.866542100906372,30.16640076065729,0.73,41.21132307619064,0.6533333333333333
44,19.291861057281494,29.853351838149308,0.7366666666666667,41.17707935512338,0.6433333333333333
45,19.718105792999268,28.767655561572145,0.74,40.803317562502464,0.6466666666666666
46,20.14502501487732,27.205109232805416,0.75,39.82264494357269,0.6466666666666666
47,20.571379899978638,26.75124460157954,0.7566666666666667,39.50552954380448,0.65
48,20.995784997940063,26.11804512673533,0.7666666666666667,39.0145113944194,0.6666666666666666
49,21.420579195022583,25.560623440097338,0.7766666666666666,38.55289502747768,0.68
50,21.844983100891113,25.001985258888197,0.7766666666666666,37.997051381368024,0.6833333333333333
51,22.270364999771118,24.73532187217182,0.78,37.63860941161848,0.69
52,22.6945481300354,24.916219626569212,0.7766666666666666,37.75083044398838,0.68
53,23.118237018585205,24.392353685400295,0.7833333333333333,37.750002979521255,0.6766666666666666
54,23.54255199432373,23.520360445081195,0.7866666666666666,37.62067357948027,0.6733333333333333
55,23.96655797958374,22.608103300809955,0.8,37.35326056697264,0.68
